,Timestamp,x,y,Action
0,2021-09-20 11:19:25.043424,850,468,Move
1,2021-09-20 11:19:25.045424,850,468,Move
2,2021-09-20 11:19:25.047424,849,468,Move
3,2021-09-20 11:19:25.051808,849,468,Move
4,2021-09-20 11:19:25.055808,848,468,Move
5,2021-09-20 11:19:25.057810,848,467,Move
6,2021-09-20 11:19:25.059808,847,467,Move
7,2021-09-20 11:19:25.061808,846,467,Move
8,2021-09-20 11:19:25.065808,846,467,Move
9,2021-09-20 11:19:25.069809,845,466,Move
10,2021-09-20 11:19:25.073431,845,466,Move
11,2021-09-20 11:19:25.075433,844,466,Move
12,2021-09-20 11:19:25.077808,844,465,Move
13,2021-09-20 11:19:25.083431,843,465,Move
14,2021-09-20 11:19:25.085433,842,465,Move
15,2021-09-20 11:19:25.089809,842,465,Move
16,2021-09-20 11:19:25.093808,841,465,Move
17,2021-09-20 11:19:25.095810,841,464,Move
18,2021-09-20 11:19:25.099809,840,464,Move
19,2021-09-20 11:19:25.103808,840,464,Move
20,2021-09-20 11:19:25.105808,840,464,Move
21,2021-09-20 11:19:25.111813,839,464,Move
22,2021-09-20 11:19:25.119808,839,464,Move
23,2021-09-20 11:19:25.123808,839,463,Move
24,2021-09-20 11:19:25.127809,838,463,Move
25,2021-09-20 11:19:25.131808,837,462,Move
26,2021-09-20 11:19:25.135808,837,462,Move
27,2021-09-20 11:19:25.137809,837,462,Move
28,2021-09-20 11:19:25.139810,836,462,Move
29,2021-09-20 11:19:25.143430,836,461,Move
30,2021-09-20 11:19:25.147714,836,461,Move
31,2021-09-20 11:19:25.151808,835,461,Move
32,2021-09-20 11:19:25.157808,835,461,Move
33,2021-09-20 11:19:25.163808,834,461,Move
34,2021-09-20 11:19:25.165811,833,461,Move
35,2021-09-20 11:19:25.171808,833,461,Move
36,2021-09-20 11:19:25.173810,832,461,Move
37,2021-09-20 11:19:25.179808,832,461,Move
38,2021-09-20 11:19:25.181810,831,461,Move
39,2021-09-20 11:19:25.185808,831,461,Move
40,2021-09-20 11:19:25.187812,830,461,Move
41,2021-09-20 11:19:25.189813,829,461,Move
42,2021-09-20 11:19:25.193812,829,461,Move
43,2021-09-20 11:19:25.195808,828,461,Move
44,2021-09-20 11:19:25.197808,828,461,Move
45,2021-09-20 11:19:25.199809,827,461,Move
46,2021-09-20 11:19:25.201811,827,461,Move
47,2021-09-20 11:19:25.203811,826,461,Move
48,2021-09-20 11:19:25.205811,825,461,Move
49,2021-09-20 11:19:25.207808,825,461,Move
50,2021-09-20 11:19:25.209809,824,461,Move
51,2021-09-20 11:19:25.211810,824,461,Move
52,2021-09-20 11:19:25.213810,823,461,Move
53,2021-09-20 11:19:25.215809,823,461,Move
54,2021-09-20 11:19:25.217808,822,461,Move
55,2021-09-20 11:19:25.219808,821,461,Move
56,2021-09-20 11:19:25.221809,821,461,Move
57,2021-09-20 11:19:25.223810,820,461,Move
58,2021-09-20 11:19:25.227741,820,461,Move
59,2021-09-20 11:19:25.229808,819,461,Move
60,2021-09-20 11:19:25.231810,819,461,Move
61,2021-09-20 11:19:25.233811,818,461,Move
62,2021-09-20 11:19:25.237854,817,461,Move
63,2021-09-20 11:19:25.239812,817,461,Move
64,2021-09-20 11:19:25.243808,816,461,Move
65,2021-09-20 11:19:25.247808,816,461,Move
66,2021-09-20 11:19:25.249810,815,461,Move
67,2021-09-20 11:19:25.253808,815,461,Move
68,2021-09-20 11:19:25.255808,814,461,Move
69,2021-09-20 11:19:25.261808,813,461,Move
70,2021-09-20 11:19:25.263809,813,461,Move
71,2021-09-20 11:19:25.265808,813,461,Move
72,2021-09-20 11:19:25.269808,812,461,Move
73,2021-09-20 11:19:25.271808,812,461,Move
74,2021-09-20 11:19:25.277808,811,461,Move
75,2021-09-20 11:19:25.289808,811,461,Move
76,2021-09-20 11:19:25.295809,810,461,Move
77,2021-09-20 11:19:25.299433,810,461,Move
78,2021-09-20 11:19:25.311808,809,461,Move
79,2021-09-20 11:19:25.327808,809,461,Move
80,2021-09-20 11:19:25.383430,808,461,Move
81,2021-09-20 11:19:25.399816,808,461,Move
82,2021-09-20 11:19:25.405817,807,461,Move
83,2021-09-20 11:19:25.411808,807,461,Move
84,2021-09-20 11:19:25.415808,806,461,Move
85,2021-09-20 11:19:25.421808,806,461,Move
86,2021-09-20 11:19:25.423810,805,461,Move
87,2021-09-20 11:19:25.427808,804,461,Move
88,2021-09-20 11:19:25.431808,804,461,Move
89,2021-09-20 11:19:25.435807,803,461,Move
90,2021-09-20 11:19:25.439807,803,461,Move
91,2021-09-20 11:19:25.443807,802,461,Move
92,2021-09-20 11:19:25.445808,802,461,Move
93,2021-09-20 11:19:25.447810,801,461,Move
94,2021-09-20 11:19:25.449811,800,461,Move
95,2021-09-20 11:19:25.451807,800,461,Move
96,2021-09-20 11:19:25.453809,799,461,Move
97,2021-09-20 11:19:25.455809,798,461,Move
98,2021-09-20 11:19:25.457807,797,461,Move
99,2021-09-20 11:19:25.459809,796,461,Move
100,2021-09-20 11:19:25.461807,795,461,Move
101,2021-09-20 11:19:25.463809,794,461,Move
102,2021-09-20 11:19:25.465813,792,460,Move
103,2021-09-20 11:19:25.467808,791,460,Move
104,2021-09-20 11:19:25.469808,790,460,Move
105,2021-09-20 11:19:25.471809,788,459,Move
106,2021-09-20 11:19:25.473810,786,459,Move
107,2021-09-20 11:19:25.475808,784,459,Move
108,2021-09-20 11:19:25.477809,782,459,Move
109,2021-09-20 11:19:25.479808,780,458,Move
110,2021-09-20 11:19:25.481808,778,457,Move
111,2021-09-20 11:19:25.483810,776,457,Move
112,2021-09-20 11:19:25.485808,774,456,Move
113,2021-09-20 11:19:25.487809,772,456,Move
114,2021-09-20 11:19:25.489807,770,455,Move
115,2021-09-20 11:19:25.491808,767,454,Move
116,2021-09-20 11:19:25.493809,763,452,Move
117,2021-09-20 11:19:25.495808,760,451,Move
118,2021-09-20 11:19:25.497808,757,449,Move
119,2021-09-20 11:19:25.499809,752,447,Move
120,2021-09-20 11:19:25.501808,749,447,Move
121,2021-09-20 11:19:25.503809,745,445,Move
122,2021-09-20 11:19:25.505807,740,443,Move
123,2021-09-20 11:19:25.507808,736,441,Move
124,2021-09-20 11:19:25.509809,732,440,Move
125,2021-09-20 11:19:25.511808,728,438,Move
126,2021-09-20 11:19:25.513809,723,435,Move
127,2021-09-20 11:19:25.515808,719,433,Move
128,2021-09-20 11:19:25.517808,714,431,Move
129,2021-09-20 11:19:25.519809,709,429,Move
130,2021-09-20 11:19:25.521807,705,427,Move
131,2021-09-20 11:19:25.523809,701,425,Move
132,2021-09-20 11:19:25.525808,698,423,Move
133,2021-09-20 11:19:25.527808,695,421,Move
134,2021-09-20 11:19:25.529808,691,419,Move
135,2021-09-20 11:19:25.531811,688,417,Move
136,2021-09-20 11:19:25.533811,685,416,Move
137,2021-09-20 11:19:25.535081,683,414,Move
138,2021-09-20 11:19:25.537076,680,412,Move
139,2021-09-20 11:19:25.539077,678,411,Move
140,2021-09-20 11:19:25.541808,676,409,Move
141,2021-09-20 11:19:25.543810,674,408,Move
142,2021-09-20 11:19:25.545808,671,406,Move
143,2021-09-20 11:19:25.547807,670,405,Move
144,2021-09-20 11:19:25.549809,668,403,Move
145,2021-09-20 11:19:25.551809,667,402,Move
146,2021-09-20 11:19:25.553810,666,400,Move
147,2021-09-20 11:19:25.555807,663,399,Move
148,2021-09-20 11:19:25.557807,662,397,Move
149,2021-09-20 11:19:25.559808,661,396,Move
150,2021-09-20 11:19:25.561807,659,395,Move
151,2021-09-20 11:19:25.563809,658,393,Move
152,2021-09-20 11:19:25.565807,656,392,Move
153,2021-09-20 11:19:25.567809,654,389,Move
154,2021-09-20 11:19:25.569809,653,388,Move
155,2021-09-20 11:19:25.571807,651,386,Move
156,2021-09-20 11:19:25.573809,650,384,Move
157,2021-09-20 11:19:25.575807,647,382,Move
158,2021-09-20 11:19:25.577807,646,381,Move
159,2021-09-20 11:19:25.579809,644,379,Move
160,2021-09-20 11:19:25.581808,642,377,Move
161,2021-09-20 11:19:25.583809,641,375,Move
162,2021-09-20 11:19:25.585807,638,373,Move
163,2021-09-20 11:19:25.587808,636,371,Move
164,2021-09-20 11:19:25.589807,634,369,Move
165,2021-09-20 11:19:25.591807,632,367,Move
166,2021-09-20 11:19:25.593809,629,366,Move
167,2021-09-20 11:19:25.595807,627,363,Move
168,2021-09-20 11:19:25.597807,625,362,Move
169,2021-09-20 11:19:25.599809,623,359,Move
170,2021-09-20 11:19:25.601809,619,357,Move
171,2021-09-20 11:19:25.603811,616,354,Move
172,2021-09-20 11:19:25.605808,612,353,Move
173,2021-09-20 11:19:25.607807,609,351,Move
174,2021-09-20 11:19:25.609808,604,348,Move
175,2021-09-20 11:19:25.611808,601,347,Move
176,2021-09-20 11:19:25.613809,598,345,Move
177,2021-09-20 11:19:25.615811,593,342,Move
178,2021-09-20 11:19:25.617808,588,340,Move
179,2021-09-20 11:19:25.619807,584,338,Move
180,2021-09-20 11:19:25.621812,579,337,Move
181,2021-09-20 11:19:25.623814,575,335,Move
182,2021-09-20 11:19:25.625808,571,334,Move
183,2021-09-20 11:19:25.627807,565,332,Move
184,2021-09-20 11:19:25.629807,560,331,Move
185,2021-09-20 11:19:25.631809,555,329,Move
186,2021-09-20 11:19:25.633809,550,328,Move
187,2021-09-20 11:19:25.635808,545,327,Move
188,2021-09-20 11:19:25.637807,540,327,Move
189,2021-09-20 11:19:25.639809,535,326,Move
190,2021-09-20 11:19:25.641807,530,325,Move
191,2021-09-20 11:19:25.643809,525,324,Move
192,2021-09-20 11:19:25.645810,521,323,Move
193,2021-09-20 11:19:25.647810,515,322,Move
194,2021-09-20 11:19:25.649812,511,321,Move
195,2021-09-20 11:19:25.651807,505,320,Move
196,2021-09-20 11:19:25.653809,501,319,Move
197,2021-09-20 11:19:25.655807,495,318,Move
198,2021-09-20 11:19:25.657808,489,318,Move
199,2021-09-20 11:19:25.659810,485,317,Move
200,2021-09-20 11:19:25.661667,479,315,Move
201,2021-09-20 11:19:25.663807,475,314,Move
202,2021-09-20 11:19:25.665810,469,313,Move
203,2021-09-20 11:19:25.667807,465,311,Move
204,2021-09-20 11:19:25.669808,459,309,Move
205,2021-09-20 11:19:25.671807,455,308,Move
206,2021-09-20 11:19:25.673808,450,307,Move
207,2021-09-20 11:19:25.675807,446,305,Move
208,2021-09-20 11:19:25.677809,440,303,Move
209,2021-09-20 11:19:25.679807,436,302,Move
210,2021-09-20 11:19:25.681809,431,300,Move
211,2021-09-20 11:19:25.683810,427,298,Move
212,2021-09-20 11:19:25.685811,422,296,Move
213,2021-09-20 11:19:25.687811,418,295,Move
214,2021-09-20 11:19:25.689811,413,293,Move
215,2021-09-20 11:19:25.691813,408,291,Move
216,2021-09-20 11:19:25.693812,404,289,Move
217,2021-09-20 11:19:25.695813,399,287,Move
218,2021-09-20 11:19:25.697807,396,286,Move
219,2021-09-20 11:19:25.699809,392,284,Move
220,2021-09-20 11:19:25.701807,387,282,Move
221,2021-09-20 11:19:25.703809,383,280,Move
222,2021-09-20 11:19:25.705807,378,279,Move
223,2021-09-20 11:19:25.707807,374,277,Move
224,2021-09-20 11:19:25.709808,369,274,Move
225,2021-09-20 11:19:25.711809,363,272,Move
226,2021-09-20 11:19:25.713809,359,270,Move
227,2021-09-20 11:19:25.715810,354,268,Move
228,2021-09-20 11:19:25.717807,349,266,Move
229,2021-09-20 11:19:25.719809,345,264,Move
230,2021-09-20 11:19:25.721809,339,262,Move
231,2021-09-20 11:19:25.723811,334,259,Move
232,2021-09-20 11:19:25.725811,330,257,Move
233,2021-09-20 11:19:25.727811,325,255,Move
234,2021-09-20 11:19:25.729807,321,254,Move
235,2021-09-20 11:19:25.731807,318,252,Move
236,2021-09-20 11:19:25.733809,313,250,Move
237,2021-09-20 11:19:25.735807,309,248,Move
238,2021-09-20 11:19:25.737807,305,247,Move
239,2021-09-20 11:19:25.739809,301,245,Move
240,2021-09-20 11:19:25.741809,297,243,Move
241,2021-09-20 11:19:25.743809,294,242,Move
242,2021-09-20 11:19:25.745810,290,240,Move
243,2021-09-20 11:19:25.747811,286,238,Move
244,2021-09-20 11:19:25.749811,283,237,Move
245,2021-09-20 11:19:25.751812,279,236,Move
246,2021-09-20 11:19:25.753812,275,234,Move
247,2021-09-20 11:19:25.755807,272,232,Move
248,2021-09-20 11:19:25.757809,269,232,Move
249,2021-09-20 11:19:25.759809,266,230,Move
250,2021-09-20 11:19:25.761807,263,229,Move
251,2021-09-20 11:19:25.763808,260,228,Move
252,2021-09-20 11:19:25.765807,258,228,Move
253,2021-09-20 11:19:25.767811,256,227,Move
254,2021-09-20 11:19:25.769807,254,226,Move
255,2021-09-20 11:19:25.771809,252,225,Move
256,2021-09-20 11:19:25.773809,252,225,Move
257,2021-09-20 11:19:25.775807,251,225,Move
258,2021-09-20 11:19:25.799807,251,225,Move
259,2021-09-20 11:19:25.801810,251,225,Move
260,2021-09-20 11:19:25.803811,251,226,Move
261,2021-09-20 11:19:25.805809,252,227,Move
262,2021-09-20 11:19:25.807810,253,228,Move
263,2021-09-20 11:19:25.809810,255,229,Move
264,2021-09-20 11:19:25.811814,256,230,Move
265,2021-09-20 11:19:25.813814,258,233,Move
266,2021-09-20 11:19:25.815813,260,235,Move
267,2021-09-20 11:19:25.817812,262,237,Move
268,2021-09-20 11:19:25.819813,263,239,Move
269,2021-09-20 11:19:25.821813,265,240,Move
270,2021-09-20 11:19:25.823814,268,243,Move
271,2021-09-20 11:19:25.825807,272,248,Move
272,2021-09-20 11:19:25.827807,276,253,Move
273,2021-09-20 11:19:25.829807,282,259,Move
274,2021-09-20 11:19:25.831807,288,265,Move
275,2021-09-20 11:19:25.833808,294,273,Move
276,2021-09-20 11:19:25.835810,302,282,Move
277,2021-09-20 11:19:25.837806,308,290,Move
278,2021-09-20 11:19:25.839806,316,299,Move
279,2021-09-20 11:19:25.841806,324,308,Move
280,2021-09-20 11:19:25.843809,333,318,Move
281,2021-09-20 11:19:25.845806,342,328,Move
282,2021-09-20 11:19:25.847808,349,338,Move
283,2021-09-20 11:19:25.849808,358,348,Move
284,2021-09-20 11:19:25.851809,367,358,Move
285,2021-09-20 11:19:25.853809,376,370,Move
286,2021-09-20 11:19:25.855810,385,380,Move
287,2021-09-20 11:19:25.857810,395,391,Move
288,2021-09-20 11:19:25.859811,402,401,Move
289,2021-09-20 11:19:25.861812,410,411,Move
290,2021-09-20 11:19:25.863812,418,421,Move
291,2021-09-20 11:19:25.865812,426,432,Move
292,2021-09-20 11:19:25.867874,434,442,Move
293,2021-09-20 11:19:25.869814,440,452,Move
294,2021-09-20 11:19:25.871806,447,462,Move
295,2021-09-20 11:19:25.873808,453,472,Move
296,2021-09-20 11:19:25.875809,459,482,Move
297,2021-09-20 11:19:25.877807,465,492,Move
298,2021-09-20 11:19:25.879806,471,501,Move
299,2021-09-20 11:19:25.881808,476,510,Move
300,2021-09-20 11:19:25.883808,482,520,Move
301,2021-09-20 11:19:25.885809,487,530,Move
302,2021-09-20 11:19:25.887810,493,540,Move
303,2021-09-20 11:19:25.889811,498,551,Move
304,2021-09-20 11:19:25.891812,504,562,Move
305,2021-09-20 11:19:25.893813,509,573,Move
306,2021-09-20 11:19:25.895813,515,586,Move
307,2021-09-20 11:19:25.897807,521,598,Move
308,2021-09-20 11:19:25.899808,528,612,Move
309,2021-09-20 11:19:25.901806,535,628,Move
310,2021-09-20 11:19:25.903808,543,643,Move
311,2021-09-20 11:19:25.905806,551,661,Move
312,2021-09-20 11:19:25.907808,561,679,Move
313,2021-09-20 11:19:25.909809,572,700,Move
314,2021-09-20 11:19:25.911807,582,721,Move
315,2021-09-20 11:19:25.913809,592,741,Move
316,2021-09-20 11:19:25.915809,605,765,Move
317,2021-09-20 11:19:25.917809,618,789,Move
318,2021-09-20 11:19:25.919810,630,810,Move
319,2021-09-20 11:19:25.921807,643,836,Move
320,2021-09-20 11:19:25.923808,653,859,Move
321,2021-09-20 11:19:25.925806,666,883,Move
322,2021-09-20 11:19:25.927808,677,906,Move
323,2021-09-20 11:19:25.929809,690,930,Move
324,2021-09-20 11:19:25.931809,700,953,Move
325,2021-09-20 11:19:25.933809,711,976,Move
326,2021-09-20 11:19:25.935828,722,997,Move
327,2021-09-20 11:19:25.937811,732,1017,Move
328,2021-09-20 11:19:25.939811,740,1035,Move
329,2021-09-20 11:19:25.941811,750,1053,Move
330,2021-09-20 11:19:25.943812,758,1071,Move
331,2021-09-20 11:19:25.945812,766,1087,Move
332,2021-09-20 11:19:25.947812,772,1093,Move
333,2021-09-20 11:19:25.949813,779,1092,Move
334,2021-09-20 11:19:25.951813,785,1090,Move
335,2021-09-20 11:19:25.953813,790,1091,Move
336,2021-09-20 11:19:25.955814,794,1088,Move
337,2021-09-20 11:19:25.957815,799,1088,Move
338,2021-09-20 11:19:25.959815,803,1087,Move
339,2021-09-20 11:19:25.961816,807,1088,Move
340,2021-09-20 11:19:25.963816,811,1086,Move
341,2021-09-20 11:19:25.965816,814,1085,Move
342,2021-09-20 11:19:25.967806,817,1085,Move
343,2021-09-20 11:19:25.969808,819,1083,Move
344,2021-09-20 11:19:25.971808,821,1083,Move
345,2021-09-20 11:19:25.973809,822,1082,Move
346,2021-09-20 11:19:25.975809,823,1081,Move
347,2021-09-20 11:19:25.977809,824,1081,Move
348,2021-09-20 11:19:25.979811,825,1082,Move
349,2021-09-20 11:19:25.981810,825,1080,Move
350,2021-09-20 11:19:25.983811,825,1079,Move
351,2021-09-20 11:19:25.985812,825,1080,Move
352,2021-09-20 11:19:25.987806,825,1080,Move
353,2021-09-20 11:19:25.989806,825,1079,Move
354,2021-09-20 11:19:25.991807,825,1080,Move
355,2021-09-20 11:19:25.993808,825,1079,Move
356,2021-09-20 11:19:25.995806,825,1080,Move
357,2021-09-20 11:19:25.997807,824,1079,Move
358,2021-09-20 11:19:26.001344,824,1080,Move
359,2021-09-20 11:19:26.003347,823,1080,Move
360,2021-09-20 11:19:26.005348,822,1079,Move
361,2021-09-20 11:19:26.007347,821,1079,Move
362,2021-09-20 11:19:26.009348,821,1080,Move
363,2021-09-20 11:19:26.011807,820,1079,Move
364,2021-09-20 11:19:26.013810,820,1080,Move
365,2021-09-20 11:19:26.015806,819,1080,Move
366,2021-09-20 11:19:26.017808,819,1079,Move
367,2021-09-20 11:19:26.019806,818,1079,Move
368,2021-09-20 11:19:26.021808,818,1079,Move
369,2021-09-20 11:19:26.023808,817,1080,Move
370,2021-09-20 11:19:26.025808,817,1079,Move
371,2021-09-20 11:19:26.029807,816,1079,Move
372,2021-09-20 11:19:26.031809,816,1079,Move
373,2021-09-20 11:19:26.035806,816,1079,Move
374,2021-09-20 11:19:26.045806,815,1079,Move
375,2021-09-20 11:19:26.049812,815,1079,Move
376,2021-09-20 11:19:26.053807,814,1079,Move
377,2021-09-20 11:19:26.055809,814,1079,Move
378,2021-09-20 11:19:26.057807,813,1079,Move
379,2021-09-20 11:19:26.059810,813,1078,Move
380,2021-09-20 11:19:26.061809,812,1076,Move
381,2021-09-20 11:19:26.063810,812,1076,Move
382,2021-09-20 11:19:26.065807,810,1075,Move
383,2021-09-20 11:19:26.067809,810,1073,Move
384,2021-09-20 11:19:26.069808,810,1072,Move
385,2021-09-20 11:19:26.071810,809,1071,Move
386,2021-09-20 11:19:26.073810,808,1069,Move
387,2021-09-20 11:19:26.075812,808,1067,Move
388,2021-09-20 11:19:26.077812,807,1066,Move
389,2021-09-20 11:19:26.079812,806,1064,Move
390,2021-09-20 11:19:26.081813,806,1064,Move
391,2021-09-20 11:19:26.083812,806,1063,Move
392,2021-09-20 11:19:26.085812,806,1061,Move
393,2021-09-20 11:19:26.087814,806,1060,Move
394,2021-09-20 11:19:26.089813,806,1059,Move
395,2021-09-20 11:19:26.091813,806,1058,Move
396,2021-09-20 11:19:26.093815,806,1057,Move
397,2021-09-20 11:19:26.095814,806,1056,Move
398,2021-09-20 11:19:26.097814,806,1054,Move
399,2021-09-20 11:19:26.099815,807,1052,Move
400,2021-09-20 11:19:26.101816,807,1051,Move
401,2021-09-20 11:19:26.103816,808,1048,Move
402,2021-09-20 11:19:26.105817,809,1047,Move
403,2021-09-20 11:19:26.107817,810,1045,Move
404,2021-09-20 11:19:26.109817,811,1043,Move
405,2021-09-20 11:19:26.111819,813,1040,Move
406,2021-09-20 11:19:26.113818,813,1039,Move
407,2021-09-20 11:19:26.115820,814,1038,Move
408,2021-09-20 11:19:26.117820,815,1036,Move
409,2021-09-20 11:19:26.119806,815,1035,Move
410,2021-09-20 11:19:26.121808,816,1033,Move
411,2021-09-20 11:19:26.123808,816,1031,Move
412,2021-09-20 11:19:26.125809,817,1029,Move
413,2021-09-20 11:19:26.127809,818,1027,Move
414,2021-09-20 11:19:26.129810,818,1025,Move
415,2021-09-20 11:19:26.131811,819,1023,Move
416,2021-09-20 11:19:26.133814,819,1021,Move
417,2021-09-20 11:19:26.135806,820,1019,Move
418,2021-09-20 11:19:26.137808,820,1018,Move
419,2021-09-20 11:19:26.139809,820,1017,Move
420,2021-09-20 11:19:26.141806,821,1014,Move
421,2021-09-20 11:19:26.143808,822,1013,Move
422,2021-09-20 11:19:26.145808,822,1012,Move
423,2021-09-20 11:19:26.147810,823,1010,Move
424,2021-09-20 11:19:26.149810,824,1009,Move
425,2021-09-20 11:19:26.151806,824,1008,Move
426,2021-09-20 11:19:26.153817,825,1007,Move
427,2021-09-20 11:19:26.155809,826,1006,Move
428,2021-09-20 11:19:26.157810,827,1006,Move
429,2021-09-20 11:19:26.159810,828,1005,Move
430,2021-09-20 11:19:26.161806,829,1005,Move
431,2021-09-20 11:19:26.163808,829,1003,Move
432,2021-09-20 11:19:26.165808,831,1003,Move
433,2021-09-20 11:19:26.167810,831,1003,Move
434,2021-09-20 11:19:26.169806,833,1002,Move
435,2021-09-20 11:19:26.171809,833,1001,Move
436,2021-09-20 11:19:26.173809,834,1000,Move
437,2021-09-20 11:19:26.175810,836,999,Move
438,2021-09-20 11:19:26.177811,837,999,Move
439,2021-09-20 11:19:26.179810,838,998,Move
440,2021-09-20 11:19:26.181811,839,998,Move
441,2021-09-20 11:19:26.183811,840,998,Move
442,2021-09-20 11:19:26.185811,841,997,Move
443,2021-09-20 11:19:26.187813,842,996,Move
444,2021-09-20 11:19:26.189813,844,996,Move
445,2021-09-20 11:19:26.191813,845,996,Move
446,2021-09-20 11:19:26.193813,846,996,Move
447,2021-09-20 11:19:26.195814,847,995,Move
448,2021-09-20 11:19:26.197814,848,995,Move
449,2021-09-20 11:19:26.199815,848,995,Move
450,2021-09-20 11:19:26.201815,850,994,Move
451,2021-09-20 11:19:26.203816,850,994,Move
452,2021-09-20 11:19:26.205806,851,994,Move
453,2021-09-20 11:19:26.207808,852,994,Move
454,2021-09-20 11:19:26.209809,853,994,Move
455,2021-09-20 11:19:26.211806,854,993,Move
456,2021-09-20 11:19:26.213808,854,993,Move
457,2021-09-20 11:19:26.215809,856,993,Move
458,2021-09-20 11:19:26.217809,856,993,Move
459,2021-09-20 11:19:26.219806,857,992,Move
460,2021-09-20 11:19:26.221810,858,992,Move
461,2021-09-20 11:19:26.223809,859,992,Move
462,2021-09-20 11:19:26.225811,860,992,Move
463,2021-09-20 11:19:26.227810,860,992,Move
464,2021-09-20 11:19:26.229810,861,992,Move
465,2021-09-20 11:19:26.231812,861,992,Move
466,2021-09-20 11:19:26.233811,862,992,Move
467,2021-09-20 11:19:26.235811,863,992,Move
468,2021-09-20 11:19:26.237812,864,992,Move
469,2021-09-20 11:19:26.239806,865,992,Move
470,2021-09-20 11:19:26.241807,866,992,Move
471,2021-09-20 11:19:26.243808,867,992,Move
472,2021-09-20 11:19:26.245808,868,994,Move
473,2021-09-20 11:19:26.247809,870,994,Move
474,2021-09-20 11:19:26.249809,871,996,Move
475,2021-09-20 11:19:26.251811,872,997,Move
476,2021-09-20 11:19:26.253810,874,999,Move
477,2021-09-20 11:19:26.255806,876,1001,Move
478,2021-09-20 11:19:26.257809,878,1002,Move
479,2021-09-20 11:19:26.259809,880,1005,Move
480,2021-09-20 11:19:26.261809,882,1007,Move
481,2021-09-20 11:19:26.263810,884,1009,Move
482,2021-09-20 11:19:26.265810,886,1011,Move
483,2021-09-20 11:19:26.267811,888,1013,Move
484,2021-09-20 11:19:26.269811,890,1014,Move
485,2021-09-20 11:19:26.271811,891,1016,Move
486,2021-09-20 11:19:26.273812,893,1018,Move
487,2021-09-20 11:19:26.275812,894,1019,Move
488,2021-09-20 11:19:26.277813,895,1020,Move
489,2021-09-20 11:19:26.279806,896,1022,Move
490,2021-09-20 11:19:26.281808,897,1022,Move
491,2021-09-20 11:19:26.283809,898,1023,Move
492,2021-09-20 11:19:26.285808,899,1024,Move
493,2021-09-20 11:19:26.287806,899,1025,Move
494,2021-09-20 11:19:26.289807,900,1025,Move
495,2021-09-20 11:19:26.291805,900,1026,Move
496,2021-09-20 11:19:26.293807,901,1027,Move
497,2021-09-20 11:19:26.295808,902,1028,Move
498,2021-09-20 11:19:26.297809,902,1028,Move
499,2021-09-20 11:19:26.299809,903,1029,Move
500,2021-09-20 11:19:26.301809,903,1029,Move
501,2021-09-20 11:19:26.303809,904,1030,Move
502,2021-09-20 11:19:26.305812,905,1031,Move
503,2021-09-20 11:19:26.307805,905,1032,Move
504,2021-09-20 11:19:26.309807,906,1033,Move
505,2021-09-20 11:19:26.311807,906,1033,Move
506,2021-09-20 11:19:26.313808,907,1035,Move
507,2021-09-20 11:19:26.315808,908,1036,Move
508,2021-09-20 11:19:26.317810,908,1037,Move
509,2021-09-20 11:19:26.319809,909,1039,Move
510,2021-09-20 11:19:26.321806,910,1041,Move
511,2021-09-20 11:19:26.323808,910,1043,Move
512,2021-09-20 11:19:26.325809,912,1045,Move
513,2021-09-20 11:19:26.327809,913,1047,Move
514,2021-09-20 11:19:26.329810,914,1050,Move
515,2021-09-20 11:19:26.331810,914,1051,Move
516,2021-09-20 11:19:26.333810,915,1052,Move
517,2021-09-20 11:19:26.335810,916,1055,Move
518,2021-09-20 11:19:26.337811,918,1058,Move
519,2021-09-20 11:19:26.339812,919,1060,Move
520,2021-09-20 11:19:26.341812,921,1063,Move
521,2021-09-20 11:19:26.343812,922,1065,Move
522,2021-09-20 11:19:26.345813,924,1069,Move
523,2021-09-20 11:19:26.347813,925,1071,Move
524,2021-09-20 11:19:26.349814,927,1073,Move
525,2021-09-20 11:19:26.351814,928,1075,Move
526,2021-09-20 11:19:26.353815,930,1078,Move
527,2021-09-20 11:19:26.355815,931,1079,Move
528,2021-09-20 11:19:26.357815,933,1080,Move
529,2021-09-20 11:19:26.359816,934,1081,Move
530,2021-09-20 11:19:26.361816,935,1079,Move
531,2021-09-20 11:19:26.363816,936,1080,Move
532,2021-09-20 11:19:26.365817,937,1080,Move
533,2021-09-20 11:19:26.367818,937,1079,Move
534,2021-09-20 11:19:26.369806,938,1079,Move
535,2021-09-20 11:19:26.371809,938,1079,Move
536,2021-09-20 11:19:26.373810,939,1080,Move
537,2021-09-20 11:19:26.375809,939,1079,Move
538,2021-09-20 11:19:26.377805,940,1079,Move
539,2021-09-20 11:19:26.379807,941,1079,Move
540,2021-09-20 11:19:26.383809,942,1079,Move
541,2021-09-20 11:19:26.385808,943,1079,Move
542,2021-09-20 11:19:26.387808,944,1079,Move
543,2021-09-20 11:19:26.389809,944,1079,Move
544,2021-09-20 11:19:26.391805,945,1079,Move
545,2021-09-20 11:19:26.393807,946,1079,Move
546,2021-09-20 11:19:26.395807,947,1079,Move
547,2021-09-20 11:19:26.397808,947,1079,Move
548,2021-09-20 11:19:26.399809,948,1079,Move
549,2021-09-20 11:19:26.401809,949,1079,Move
550,2021-09-20 11:19:26.403810,949,1079,Move
551,2021-09-20 11:19:26.407805,950,1079,Move
